index,c_inst_name_code,c_inst_code,c_inst_type_code,c_inst_begin_year,c_by_nianhao_code,c_by_nianhao_year,c_by_year_range,c_inst_begin_dy,c_inst_floruit_dy,c_inst_first_known_year,c_inst_end_year,c_ey_nianhao_code,c_ey_nianhao_year,c_ey_year_range,c_inst_end_dy,c_inst_last_known_year,c_source,c_pages,c_notes,c_secondary_source_author
1852,2070,3632,1,1303.0,625.0,7.0,0.0,18.0,,,,,,,,,38279.0,220,多个出處:江西古代書院研究P220;元代書院之地理分佈P368.,
1853,2071,3142,1,1146.0,585.0,16.0,2.0,78.0,,,,,,,,,38277.0,11;35,"多个出處:中國古代書院發展史P11,35;宋代書院與宋代學術之關係P300;江西古代書院研究P225.",
1854,2071,3808,1,1215.0,608.0,8.0,0.0,17.0,,,,,,,,,38277.0,14;36,"多个出處:中國古代書院發展史P14,36;宋代書院與宋代學術之關係P334;中國古代的書院制度P28.",
1855,2072,3254,1,1197.0,604.0,3.0,2.0,17.0,,,,,,,,,38278.0,308,多个出處:宋代書院與宋代學術之關係P308;江西古代書院研究P109.,
1856,2073,3083,1,1112.0,536.0,2.0,2.0,15.0,,,,,,,,,38278.0,329,多个出處:宋代書院與宋代學術之關係P329;元代書院之地理分佈P394;四川書院史P25.,
1857,2074,3082,1,1096.0,531.0,3.0,2.0,15.0,,,,,,,,,38277.0,5;34,"多个出處:中國古代書院發展史P5,34;中國古代的書院制度P30.",
1858,2074,3224,1,1181.0,621.0,8.0,2.0,59.0,,,,,,,,,38279.0,108,,
1859,2074,3266,1,1216.0,608.0,9.0,2.0,17.0,,,,,,,,,38278.0,303,多个出處:宋代書院與宋代學術之關係P303;元代書院之地理分佈P369.,
1860,2075,3741,1,,,,,,,,,,,,,,38279.0,225,,
1861,2076,3147,1,1136.0,583.0,6.0,2.0,78.0,,,,,,,,,38278.0,330,多个出處:宋代書院與宋代學術之關係P330;元代書院之地理分佈P395;四川書院史P25.,
1862,2077,3321,1,1235.0,552.0,2.0,2.0,15.0,,,,,,,,,38277.0,11;35,"多个出處:中國古代書院發展史P11,35;宋代書院與宋代學術之關係P316;元代書院之地理分佈P377.",
1863,2078,2899,1,1119.0,538.0,1.0,2.0,15.0,,,,,,,,,38278.0,301,,
1864,2079,3181,1,1169.0,543.0,5.0,2.0,15.0,,,,,,,,,38278.0,307,"多个出處:宋代書院與宋代學術之關係P307;江西古代書院研究P107,225;元代書院之地理分佈P365.",
1865,2080,3502,1,1300.0,625.0,4.0,2.0,18.0,,,,,,,,,38280.0,393,,
1866,2081,3179,1,1169.0,543.0,5.0,2.0,15.0,,,,,,,,,38279.0,108,,
1867,2082,3780,1,1169.0,543.0,5.0,2.0,15.0,,,,,,,,,38278.0,307,"多个出處:宋代書院與宋代學術之關係P307;江西古代書院研究P107,225;元代書院之地理分佈P365.",
1868,2083,3203,1,1181.0,621.0,8.0,2.0,59.0,,,,,,,,,38279.0,109,,
1869,2084,3229,1,1181.0,621.0,8.0,2.0,59.0,,,,,,,,,38278.0,337,多个出處:宋代書院與宋代學術之關係P337;江西古代書院研究P109.,
1870,2085,3458,1,1284.0,623.0,21.0,2.0,18.0,,,,,,,,,38279.0,218,,
1871,2086,3850,1,1303.0,625.0,7.0,0.0,18.0,,,,,,,,,38279.0,220,多个出處:江西古代書院研究P220;元代書院之地理分佈P368.,
1872,2087,3312,1,1226.0,593.0,1.0,2.0,78.0,,,,,,,,,38279.0,111,,
1873,2088,3001,1,1119.0,538.0,1.0,2.0,15.0,,,,,,,,,38278.0,319,,
1874,2089,3505,1,1300.0,625.0,4.0,2.0,18.0,,,,,,,,,38280.0,364,,
1875,2090,3480,1,1300.0,625.0,4.0,2.0,18.0,,,,,,,,,38280.0,380,,
1876,2091,3139,1,1146.0,585.0,16.0,2.0,78.0,,,,,,,,,38279.0,112,,
1877,2091,3180,1,1169.0,543.0,5.0,2.0,15.0,,,,,,,,,38278.0,305,"多个出處:宋代書院與宋代學術之關係P305;江西古代書院研究P107,220,226;元代書院之地理分佈P368.",
1878,2091,3774,1,1146.0,585.0,16.0,2.0,78.0,,,,,,,,,38277.0,11;35,"多个出處:中國古代書院發展史P11,35;宋代書院與宋代學術之關係P300;江西古代書院研究P225.",
1879,2092,3021,1,1119.0,538.0,1.0,2.0,15.0,,,,,,,,,38282.0,29,,
1880,2093,3161,1,1175.0,544.0,2.0,2.0,15.0,,,,,,,,,,,,
1881,2094,3201,1,1181.0,621.0,8.0,2.0,59.0,,,,,,,,,38278.0,336,多个出處:宋代書院與宋代學術之關係P336;江西古代書院研究P108.,
1882,2095,3258,1,1202.0,547.0,2.0,2.0,15.0,,,,,,,,,38278.0,301,多个出處:宋代書院與宋代學術之關係P301;江西古代書院研究P110;元代書院之地理分佈P370.,
1883,2095,3715,1,1344.0,636.0,4.0,0.0,18.0,,,,,,,,,38280.0,399,,
1884,2096,3882,1,1355.0,636.0,15.0,2.0,18.0,,,,,,,,,38280.0,399,,
1885,2097,3851,1,1316.0,628.0,3.0,2.0,18.0,,,,,,,,,38280.0,406,,
1886,2098,2894,1,1119.0,538.0,1.0,2.0,15.0,,,,,,,,,38278.0,313,,
1887,2099,3027,1,1119.0,538.0,1.0,2.0,15.0,,,,,,,,,38278.0,338,多个出處:宋代書院與宋代學術之關係P338;中國古代的書院制度P29.,
1888,2100,3373,1,1255.0,555.0,3.0,2.0,15.0,,,,,,,,,38278.0,319,多个出處:宋代書院與宋代學術之關係P319;中國古代的書院制度P29.,
1889,2101,3264,1,1208.0,549.0,1.0,0.0,15.0,,,,,,,,,38278.0,315,,
1890,2102,3019,1,1119.0,538.0,1.0,2.0,15.0,,,,,,,,,38282.0,29,,
1891,945,1633,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,178,Temple ID 140499 Location: 府東,
1892,946,1634,2,250.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,178,Temple ID 139653 Location: 府治南; Founding: 三国吴代; Other: 本名东山禅寺，宋今名，明代白鹭书院，又县学，后复寺,
1893,947,1635,2,1475.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,179,Temple ID 138184 Location: 紫陽縣西; Founding: 明成化中; Other: 栋宇壮丽，汉南甲首,
1894,948,1636,2,1300.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,177,Temple ID 138185 Location: 蘭陽縣東城; Founding: 元代; Other: 石塔,
1895,949,1637,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,176,Temple ID 138179 Location: 遼陽州東門外; Other: 别有西会寺，中会寺,
1896,950,1638,2,1195.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,179,Temple ID 138186 Location: 定興縣治東南; Founding: 金明昌中; Other: 明洪武中重建成，唐贾岛修持处,
1897,950,1639,2,384.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,179,Temple ID 139619 Location: 德化縣盧山; Founding: 晋太元九年慧远; Other: 谢灵云连社，初为律寺，宋改禅寺，明洪武六年重修，顺治十三年重修,
1898,950,1640,2,1100.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,180,Temple ID 139636 Location: 崇仁縣北; Founding: 宋代; Other: 乐史读书所,
1899,950,1641,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,180,Temple ID 140059 Location: 安岳縣治南,
1900,950,1642,2,1145.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,180,Temple ID 140075 Location: 江安縣東; Founding: 宋绍兴中; Other: 县西西林寺，宋绍兴中建立,
1901,950,1643,2,1145.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,180,Temple ID 140078 Location: 內江縣東; Founding: 宋绍兴中; Other: 县北西林寺，宋咸淳建立,
1902,950,1644,2,955.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,180,Temple ID 140185 Location: 清遠縣東; Founding: 唐显德二年,
1903,951,1645,2,1435.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,179,Temple ID 138187 Location: 府治東; Founding: 明正统一年; Other: 清洌石泉,
1904,951,1646,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,179,Temple ID 139751 Location: 黃梅縣西南; Other: 一名莲花寺，五祖传衣处，有吴道子传衣图,
1905,951,1647,2,1540.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,179,Temple ID 140475 Location: 婺川縣東; Founding: 明嘉靖中; Other: 县东丰乐寺,
1906,952,1648,2,770.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,177,Temple ID 138188 Location: 東流縣北; Founding: 唐太历中,
1907,953,1649,2,250.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,178,Temple ID 138189 Location: 長洲縣東南; Founding: 吴赤鸟中; Other: 初名镇国院，唐大中中，东禅明觉寺？敕改,
1908,954,1650,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,178,Temple ID 140158 Location: 上杭縣東; Other: 又天王寺，宋乾道三年两寺共今所,
1909,955,1651,2,1100.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,177,Temple ID 140157 Location: 清流縣東; Founding: 宋元符中,
1910,956,1652,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,179,Temple ID 140489 Location: 龍泉縣東山,
1911,956,1653,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,179,Temple ID 140523 Location: 普安州筆架山,
1912,957,1654,2,1350.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,105,Temple ID 138865 Location: 金山鎮鬆隱鎮; Founding: 元至正中,
1913,958,1655,2,0.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,257,Temple ID 138867 Location: 朝陽縣東南月華山; Founding: 元代; Other: 雍正十一年重建,
1914,959,1656,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,188,Temple ID 138868 Location: 夏縣南吳村柏培山,
1915,960,1657,2,635.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,189,Temple ID 139390 Location: 州西; Founding: 唐太宗; Other: 壁有太宗像,
1916,961,1658,2,800.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,188,Temple ID 138869 Location: 懷來縣新保安西; Founding: 唐代,
1917,961,1659,2,1350.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,188,Temple ID 138870 Location: 內城; Founding: 元至正中; Other: 乾隆二十五年重修,
1918,961,1660,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,188,Temple ID 138871 Location: 州治東; Other: 唐代观音院，从谂道场，金大定中今名，雍正十一年重修赐额,
1919,961,1661,2,530.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,188,Temple ID 138872 Location: 南陵縣東; Founding: 梁大通中,
1920,961,1662,2,930.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,189,Temple ID 138873 Location: 州西; Founding: 后唐同光中,
1921,961,1663,2,581.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,189,Temple ID 138874 Location: 湯陰縣南場村; Founding: 隋开皇一年,
1922,962,1664,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,189,Temple ID 139733 Location: 漢陽縣西北,
1923,963,1665,2,940.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,211,Temple ID 140137 Location: 永安縣北; Founding: 五代晋天福中,
1924,964,1666,2,1100.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,188,Temple ID 140225 Location: 高要縣; Founding: 宋代; Other: 六祖井,
1925,965,1667,2,1405.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,188,Temple ID 140477 Location: 府城西北; Founding: 明永乐初,
1926,966,1668,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,246,Temple ID 138875 Location: 玉田縣文龍山; Other: 初名文龙庵，因梨花多改今名,
1927,967,1669,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,232,Temple ID 140111 Location: 同安縣東北大輪山; Other: 旧名兴教，宋熙宁中今名,
1928,968,1670,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,231,Temple ID 139956 Location: 興寧縣南鳳凰山; Other: 唐宋资兴县治旧址,
1929,968,1671,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,231,Temple ID 139984 Location: 成都縣西南; Other: 本名桃花寺，宋代今名，俗名草堂寺，康熙四年重修,
1930,969,1672,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,231,Temple ID 139410 Location: 西寧縣西川邊外; Other: 旧名郭隆寺，喇嘛所居，雍正十年奉敕重建，赐名祐宁寺，乾隆十四年今名，,
1931,970,1673,2,631.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,230,Temple ID 138876 Location: 州城南; Founding: 唐贞观五年; Other: 古塔,
1932,971,1674,2,1000.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,230,Temple ID 138877 Location: 江都縣瓊花觀南; Founding: 宋淳化中; Other: 康熙四十四年赐额。又有西方寺，铁佛寺，静慧寺，宝轮寺，化城寺，仙女庙万佛寺，善觉寺，慈云寺，龙光寺,
1933,972,1675,2,1010.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,231,Temple ID 140208 Location: 保昌縣北; Founding: 宋祥符中,
1934,973,1676,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,231,Temple ID 138878 Location: 得山南; Other: 乾隆十四年修,
1935,974,1677,2,575.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,119,Temple ID 138879 Location: 永濟縣中條山; Founding: 后周，建德中; Other: 初名灵居。仁寿初今名，洪武初白塔寺并合,
1936,975,1678,2,1500.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,120,Temple ID 139467 Location: 平湖縣當湖; Founding: 明代; Other: 康熙四十一年今名,
1937,976,1679,2,936.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,120,Temple ID 140164 Location: 福鼎縣西; Founding: 晋天福二年; Other: 近有昭明寺，梁大通一年昭明太子立,
1938,977,1680,2,400.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,120,Temple ID 138881 Location: 鄠縣東南; Founding: 姚秦时; Other: 姚秦逍遥园，本名草堂寺，唐代今名,
1939,977,1681,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,120,Temple ID 139953 Location: 桂陽縣治東,
1940,977,1682,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,120,Temple ID 140212 Location: 皈善縣西; Other: 宋苏轼诗,
1941,978,1683,2,230.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,120,Temple ID 138882 Location: 壽州西北; Founding: 魏代,
1942,978,1684,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,120,Temple ID 138883 Location: 五臺縣棲賢谷; Other: 古名棲贤社，康熙中发帑重修,
1943,978,1685,2,500.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,120,Temple ID 139607 Location: 星子縣五老峰; Founding: 南齐张希之; Other: 康熙六年重修,
1944,979,1686,2,1300.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,119,Temple ID 138880 Location: 馬邑縣寺頭村; Founding: 元代,
1945,979,1687,2,800.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,119,Temple ID 140062 Location: 州西; Founding: 唐代,
1946,980,1688,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,119,Temple ID 138884 Location: 上元縣攝山; Other: 宋明僧绍故宅,
1947,980,1689,2,824.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,119,Temple ID 138885 Location: 南召縣丹霞山; Founding: 唐长庆四年,
1948,980,1690,2,800.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,119,Temple ID 140255 Location: 臨桂縣七星岩; Founding: 唐代; Other: 顺治八年重建,
1949,981,1691,2,1100.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,257,Temple ID 139475 Location: 府治西北; Founding: 宋代; Other: 明万历中重建，赐藏经五千卷,
1950,982,1692,2,1495.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,43,Temple ID 138866 Location: 藁城縣西; Founding: 明弘治中; Other: 顺治中重修,
1951,983,1693,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,264,Temple ID 138887 Location: 崞縣西北,
1952,984,1694,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,196,Temple ID 140354 Location: 浪穹縣西北,
1953,985,1695,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,107,Temple ID 138888 Location: 金山縣; Other: 康熙四十四年巡幸,
1954,986,1696,2,800.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,18,Temple ID 140553 Location: 衡山縣祝融峰; Founding: 唐贞元中,
1955,987,1697,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,43,Temple ID 139963 Location: 州東,
1956,988,1698,2,800.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,48,Temple ID 139939 Location: 州西; Founding: 唐代; Other: 文邃禅师道场,
1957,989,1699,2,1206.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,119,Temple ID 140304 Location: 南清縣東南; Founding: 宋开禧三年,
1958,990,1700,2,635.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,119,Temple ID 140305 Location: 南寧縣南; Founding: 唐贞观中,
1959,991,1701,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,119,Temple ID 140390 Location: 州治; Other: 列从亡臣十一人,
1960,992,1702,2,1410.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,118,Temple ID 138889 Location: 阜城門外; Founding: 明永乐中; Other: 成化九年建石台，乾隆二十六年重修,
1961,992,1703,2,1300.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,118,Temple ID 138890 Location: 繁峙縣西關外; Founding: 元代,
1962,992,1704,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,118,Temple ID 138891 Location: 舊府城內  明永樂中歷山門外遷移; Other: 正统中赐藏经，成化中今名,
1963,992,1705,2,1102.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,118,Temple ID 138892 Location: 新泰縣法靈山; Founding: 宋建中靖国一年; Other: 大观一年赐额,
1964,992,1706,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,118,Temple ID 139745 Location: 蘄州治南; Other: 唐四祖道信卓锡,
1965,993,1707,2,1165.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,119,Temple ID 140129 Location: 順昌縣治北; Founding: 宋隆兴已; Other: 一名天湖藏院，洪武三十五年重建,
1966,994,1708,2,1774.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,94,Temple ID 138893 Location: 承德府東北，普陀宗乘廟西; Founding: 乾隆三十九年敕建,
1967,994,1709,2,1700.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,94,Temple ID 138894 Location: 五臺縣靈鷲峰; Founding: 康熙三十九年发帑重建; Other: 乾隆十一年发帑重修,
1968,995,1710,2,0.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,94,Temple ID 138895 Location: 震澤縣平望鎮; Founding: 崇宁夏回族自治区,
1969,996,1711,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,195,Temple ID 140505 Location: 府城南,
1970,997,1712,2,1500.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,196,Temple ID 140277 Location: 蒼梧縣東水井; Founding: 明代,
1971,998,1713,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,111,Temple ID 140470 Location: 府城東南; Other: 近处有九龙寺，天台寺,
1972,999,1714,2,960.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,111,Temple ID 138896 Location: 滄州城北; Founding: 后周广顺中（一云元代）; Other: 明正统十年千佛阁建立,
1973,999,1715,2,538.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,111,Temple ID 138897 Location: 洞庭西山漂渺峰; Founding: 梁大同四年,
1974,1000,1716,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,111,Temple ID 138898 Location: 山莊內,
1975,1000,1717,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,111,Temple ID 140497 Location: 府城北門外,
1976,1001,1718,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,111,Temple ID 139842 Location: 興山縣北,
1977,1002,1719,2,1300.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,12,Temple ID 140327 Location: 新興州白塔山; Founding: 元代; Other: 有先农八蜡神,
1978,1002,1720,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,13,Temple ID 140419 Location: 府城南,
1979,1003,1721,2,1726.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,13,Temple ID 138899 Location: 臨榆縣寧海城; Founding: 雍正四年敕建; Other: 乾隆十九年重建,
1980,1003,1722,2,1751.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,13,Temple ID 138900 Location: 山人萬樹園; Founding: 乾隆十六年,
1981,1004,1723,2,1110.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,13,Temple ID 138901 Location: 介休縣東; Founding: 宋大观初,
1982,1005,1724,2,170.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,10,Temple ID 138913 Location: 榆次縣東源渦村; Founding: 汉建宁之初,
1983,1005,1725,2,1650.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,10,Temple ID 138914 Location: 皈化城南門外; Founding: 顺治; Other: 康熙三十三今名,
1984,1005,1726,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,10,Temple ID 139422 Location: 府城東園; Other: 旧名永寿庵,
1985,1006,1727,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,8,"Temple ID 138910 Location: 太液池東北; Founding: na; Other: 顺治中重修,燕京八景",
1986,1006,1728,2,1316.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,8,Temple ID 138911 Location: 渾源州治東北; Founding: 延祐三年,
1987,1006,1729,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,9,Temple ID 140405 Location: 府城北宅溪前,
1988,1007,1730,2,504.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,10,Temple ID 138912 Location: 吳縣西南; Founding: 吴天监三年,
1989,1008,1731,2,1255.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,10,Temple ID 138902 Location: 府治南; Founding: 元中统三年; Other: 佛圣五百,
1990,1008,1732,2,1000.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,11,Temple ID 138903 Location: 府城東南雞鳴山; Founding: 辽代,
1991,1008,1733,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,10,Temple ID 138904 Location: 長春園東,
1992,1008,1734,2,750.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,11,Temple ID 138905 Location: 曲陽縣東北; Founding: 唐天宝中,
1993,1008,1735,2,620.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,11,Temple ID 138906 Location: 鹽城縣治北; Founding: 唐武德三年,
1994,1008,1736,2,473.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,11,Temple ID 138907 Location: 交城縣西北; Founding: 北魏延兴三年,
1995,1008,1737,2,516.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,11,Temple ID 138908 Location: 洛陽縣故洛陽城; Founding: 熙平一年; Other: 洛阳伽蓝有记,
1996,1008,1738,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,11,Temple ID 138909 Location: 上蔡縣東,
1997,1008,1739,2,765.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,11,Temple ID 139947 Location: 桂陽縣東; Founding: 唐 宝应年间,
1998,1008,1740,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,11,Temple ID 140398 Location: 永寧府北必溪村; Other: 别名剌罗佛殿,
1999,1008,1741,2,1495.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,11,Temple ID 140464 Location: 府城南枕水德 江; Founding: 明弘治中,
2000,1009,1742,2,856.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,12,Temple ID 139547 Location: 常山縣北; Founding: 唐大中十年,
2001,1010,1743,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,13,Temple ID 138917 Location: 南苑,
2002,1011,1744,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,9,Temple ID 138915 Location: 石樓縣治東; Founding: 不明; Other: 宋元明均重建,
2003,1011,1745,2,1110.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,9,Temple ID 138916 Location: 桐柏縣東北; Founding: 大观,
2004,1011,1746,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,9,Temple ID 140076 Location: 州城重龍山,
2005,1011,1747,2,1070.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,9,Temple ID 140246 Location: 澄邁縣東; Founding: 宋熙宁中,
2006,1012,1748,2,940.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,13,Temple ID 139739 Location: 蘄水縣西北; Founding: 五代晋时,
2007,1013,1749,2,895.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,10,Temple ID 139555 Location: 建德縣東門外; Founding: 唐光化中,
2008,1014,1750,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,9,Temple ID 140547 Location: 黔西州東邱山,
2009,1015,1751,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,10,Temple ID 139672 Location: 分縣縣南,
2010,1016,1752,2,1440.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,10,Temple ID 138918 Location: 上元縣北燕子磯; Founding: 正统中,
2011,1017,1753,2,1151.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,11,Temple ID 138919 Location: 吳江縣八赤; Founding: 宋绍兴二十一年,
2012,1017,1754,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,12,Temple ID 138920 Location: 孝義縣; Other: 唐名法广寺宁庆历中今名,
2013,1017,1755,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,12,Temple ID 138921 Location: 藍田縣西,
2014,1017,1756,2,530.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,12,"Temple ID 139588 Location: 府治東; Founding: 梁代; Other: 旧名显名,元代重建今名",
2015,1017,1757,2,490.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,12,Temple ID 139909 Location: 寧遠縣九疑山; Founding: 南齐时敕建; Other: 太平兴国中今名,
2016,1017,1758,2,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,27842.0,12,Temple ID 140054 Location: 三臺縣牛頭山; Other: 旧名牛头寺,
2017,1017,1759,2,1100.0,0.0,0.0,2.0,0.0,20.0,,,,,,,,27842.0,12,Temple ID 140209 Location: 府城西向的湖; Founding: 宋代,
